1 28147166 28193936 gene_name "PTAFR"
1 9539465 9585173 gene_name "SLC25A33"
1 34781214 34786369 gene_name "GJB3"
1 29329620 29350114 gene_name "LINC01756"
1 27970344 28088637 gene_name "EYA3"
1 16124337 16156069 gene_name "EPHA2"
1 3976133 4012704 gene_name "LINC02780"
1 16197854 16212652 gene_name "ARHGEF19"
1 14338825 14419973 gene_name "KAZN-AS1"
1 13892792 15118043 gene_name "KAZN"
1 12166991 12209228 gene_name "TNFRSF1B"
1 15164344 15171317 gene_name "TMEM51-AS2"
1 10032832 10181239 gene_name "UBE4B"
1 15111815 15153618 gene_name "TMEM51-AS1"
1 20028179 20091911 gene_name "PLA2G5"
1 29236516 29326813 gene_name "PTPRU"
1 34986165 35031945 gene_name "ZMYM6"
1 36630335 36630857 gene_name "FTLP18"
1 34755047 34758512 gene_name "GJB5"
1 35808016 35857890 gene_name "AGO4"
1 16231692 16237183 gene_name "CPLANE2"
1 32465072 32496686 gene_name "ZBTB8B"
1 17717625 17749978 gene_name "LINC02810"
1 37544763 37545294 gene_name "FTH1P1"
1 10636604 10796650 gene_name "CASZ1"
1 37556919 37566857 gene_name "DNALI1"
1 38838198 38859772 gene_name "RRAGC"
1 28095742 28096422 gene_name "SPCS2P4"
1 36795527 37034515 gene_name "GRIK3"
1 20111939 20119566 gene_name "PLA2G2D"
1 42040597 42041729 gene_name "HNRNPFP1"
1 42153410 42155820 gene_name "GUCA2B"
1 17406760 17439677 gene_name "RCC2"
1 38708931 38710890 gene_name "HSPA5P1"
1 35599541 35641526 gene_name "PSMB2"
1 37330852 37330996 gene_name "RPS29P6"
1 36224432 36305357 gene_name "THRAP3"
1 37556247 37556499 gene_name "RPS27P9"
1 17372196 17401699 gene_name "PADI6"
1 17308195 17364004 gene_name "PADI4"
1 18065657 18074412 gene_name "LINC01654"
1 38885807 38941830 gene_name "RHBDL2"
1 43145153 43156396 gene_name "CFAP144"
1 35268709 35422058 gene_name "ZMYM4"
1 35713877 35718894 gene_name "C1orf216"
1 43850300 43851611 gene_name "SHMT1P1"
1 17755333 17827063 gene_name "ACTL8"
1 50780340 50781150 gene_name "PHB1P12"
1 40161387 40240921 gene_name "RLF"
1 35720218 35769978 gene_name "CLSPN"
1 37566816 37595937 gene_name "GNL2"
1 34792999 34795747 gene_name "GJA4"
1 50405430 50406024 gene_name "FCF1P6"
1 2321253 2391707 gene_name "MORN1"
1 54779712 54801323 gene_name "TTC22"
1 45781277 45781957 gene_name "RPL6P1"
1 38862493 38873368 gene_name "MYCBP"
1 34865436 34929650 gene_name "DLGAP3"
1 45846994 45847594 gene_name "TMA16P2"
1 40620680 40665682 gene_name "RIMS3"
1 34712737 34859755 gene_name "SMIM12"
1 50846468 50846837 gene_name "MRPS6P2"
1 50229662 50321192 gene_name "LINC02808"
1 60114875 60149784 gene_name "LINC02778"
1 53214099 53220634 gene_name "CZIB"
1 54609181 54623556 gene_name "FAM151A"
1 51577179 51798427 gene_name "OSBPL9"
1 54756898 54764523 gene_name "PARS2"
1 52726453 52827336 gene_name "ZYG11B"
1 55868254 55950119 gene_name "LINC01755"
1 53220663 53224253 gene_name "CZIB-DT"
1 43709392 43727343 gene_name "ST3GAL3-AS1"
1 62194849 62212328 gene_name "L1TD1"
1 59131932 59296491 gene_name "FGGY-DT"
1 62688482 62710694 gene_name "DOCK7-DT"
1 62038842 62039111 gene_name "LAMTOR5P1"
1 38474825 38516520 gene_name "LINC01685"
1 55938714 55939280 gene_name "PIGQP1"
1 54715861 54742657 gene_name "TTC4"
1 44118821 44135140 gene_name "KLF17"
1 56494761 56645301 gene_name "PLPP3"
1 37534449 37554293 gene_name "SNIP1"
1 52772194 52772648 gene_name "RPS13P2"
1 56585612 56586242 gene_name "RPL23AP85"
1 53196792 53214197 gene_name "CPT2"
1 42176539 42335877 gene_name "FOXJ3"
1 52408282 52553487 gene_name "TUT4"
1 40593633 40594353 gene_name "GTF2F2P2"
1 44137821 44141631 gene_name "KLF18"
1 62190522 62190926 gene_name "RPS15AP7"
1 51707138 51708137 gene_name "GAPDHP51"
1 69215835 69249477 gene_name "LINC02791"
1 53226900 53238518 gene_name "MAGOH"
1 69055838 69229607 gene_name "LINC01707"
1 63547082 63550636 gene_name "DLEU2L"
1 50960745 50974634 gene_name "CDKN2C"
1 53328233 53336509 gene_name "LRP8-DT"
1 59987269 60073770 gene_name "C1orf87"
1 45016399 45306209 gene_name "ZSWIM5"
1 58415384 58546802 gene_name "OMA1"
1 66999350 67054148 gene_name "SLC35D1"
1 53242364 53328469 gene_name "LRP8"
1 54053584 54112519 gene_name "TCEANC2"
1 62189131 62189953 gene_name "PIGPP2"
1 72274552 72275159 gene_name "GDI2P2"
1 73305609 73355253 gene_name "LINC01360"
1 62236165 62319434 gene_name "KANK4"
1 62436297 62451804 gene_name "USP1"
1 78170481 78171237 gene_name "RNFT1P2"
1 77282019 77559966 gene_name "AK5"
1 80495903 80496233 gene_name "COX6A1P1"
1 79521080 79522203 gene_name "ADH5P2"
1 75582099 75582555 gene_name "RPL29P5"
1 77979542 78138444 gene_name "GIPC2"
1 62597520 62606313 gene_name "ANGPTL3"
1 73104792 73106282 gene_name "KRT8P21"
1 65248219 65415871 gene_name "DNAJC6"
1 65147549 65232145 gene_name "AK4"
1 65420587 65436007 gene_name "LEPROT"
1 52709122 52709442 gene_name "NDUFS5P3"
1 64470129 64693058 gene_name "CACHD1"
1 62641122 62641667 gene_name "RPL13AP9"
1 63523372 63572693 gene_name "EFCAB7"
1 73635216 73715214 gene_name "LINC02238"
1 84925583 84997113 gene_name "MCOLN2"
1 76867480 77067546 gene_name "ST6GALNAC5"
1 62784132 62865516 gene_name "ATG4C"
1 65298755 65298980 gene_name "COX6CP13"
1 66042500 66050718 gene_name "PDE4B-AS1"
1 78889764 79282124 gene_name "ADGRL4"
1 38874069 38881587 gene_name "GJA9"
1 83865024 83999150 gene_name "TTLL7"
1 43650149 43705518 gene_name "KDM4A"
1 71794232 71837012 gene_name "NEGR1-IT1"
1 85649417 85708433 gene_name "ZNHIT6"
1 78229599 78369464 gene_name "MGC27382"
1 54641754 54710266 gene_name "MROH7"
1 90851122 90855253 gene_name "LINC01763"
1 78303884 78540701 gene_name "PTGFR"
1 87212669 87264741 gene_name "LINC02801"
1 52573114 52573816 gene_name "EEF1GP7"
1 87328880 87348923 gene_name "LMO4"
1 77129114 77129668 gene_name "RPL17P6"
1 52404602 52420836 gene_name "PRPF38A"
1 77088989 77219430 gene_name "PIGK"
1 60097415 60097976 gene_name "PGBD4P8"
1 81080790 81081171 gene_name "MTND2P30"
1 81098267 81099005 gene_name "RPL7P10"
1 87620803 88685204 gene_name "PKN2-AS1"
1 79325008 79346445 gene_name "LINC02792"
1 42162690 42164745 gene_name "GUCA2A"
1 51709062 51709940 gene_name "SLC25A6P3"
1 79054945 79056055 gene_name "PSAT1P3"
1 62454298 62688386 gene_name "DOCK7"
1 71395943 72282539 gene_name "NEGR1"
1 88577880 88578201 gene_name "RPL36AP10"
1 83445967 83480024 gene_name "LINC01712"
1 88935773 88992953 gene_name "KYAT3"
1 52633168 52669683 gene_name "SHISAL2A"
1 80283352 80283970 gene_name "HMGB1P18"
1 93866284 93879918 gene_name "DNTTIP2"
1 80451083 80452004 gene_name "HNRNPA1P64"
1 43525187 43623666 gene_name "PTPRF"
1 90892992 90893612 gene_name "PHKA1P1"
1 85729233 86156943 gene_name "COL24A1"
1 52602371 52609051 gene_name "GPX7"
1 94820342 94895246 gene_name "SLC44A3"
1 82903183 83166815 gene_name "LINC01362"
1 88684222 88836255 gene_name "PKN2"
1 57860532 57880905 gene_name "DAB1-AS1"
1 93927714 93928302 gene_name "MTCO1P21"
1 87353521 87371683 gene_name "LINC01364"
1 94418389 94518666 gene_name "ABCD3"
1 54641786 54742308 gene_name "MROH7-TTC4"
1 77562416 77683419 gene_name "ZZZ3"
1 67660155 67661013 gene_name "HNRNPCP9"
1 94650544 94651378 gene_name "KATNBL1P2"
1 34759740 34762327 gene_name "GJB4"
1 50417550 50423443 gene_name "DMRTA2"
1 41506365 42035925 gene_name "HIVEP3"
1 50398825 50399773 gene_name "HMGB1P45"
1 50461469 50471150 gene_name "FAF1-AS1"
1 93922574 93923945 gene_name "MTND4P11"
1 93561741 93847150 gene_name "BCAR3"
1 93924743 93925385 gene_name "MTCO3P21"
1 14692129 14692613 gene_name "TBCAP2"
1 90711539 90717302 gene_name "BARHL2"
1 40132764 40133448 gene_name "OAZ1P1"
1 98660388 98661059 gene_name "SNX7-DT"
1 94896949 94927223 gene_name "CNN3"
1 44155028 44155301 gene_name "OOSP1P1"
1 107571161 107965180 gene_name "VAV3"
1 96446930 96448318 gene_name "EEF1A1P11"
1 82970820 82986208 gene_name "LINC01361"
1 57605847 57606206 gene_name "RPS20P5"
1 97077743 97995000 gene_name "DPYD"
1 95117355 95197607 gene_name "TLCD4"
1 89821014 89936611 gene_name "LRRC8D"
1 101236865 101243713 gene_name "S1PR1"
1 98077000 98077468 gene_name "NFU1P2"
1 105890693 105891430 gene_name "MATR3P3"
1 109113679 109206781 gene_name "ELAPOR1"
1 94148988 94275068 gene_name "ARHGAP29"
1 95937901 96022890 gene_name "LINC02790"
1 63593411 63660245 gene_name "PGM1"
1 18107798 18378483 gene_name "IGSF21"
1 52684449 52698347 gene_name "COA7"
1 103415980 103525511 gene_name "RNPC3-DT"
1 97394154 97420141 gene_name "DPYD-IT1"
1 113979391 114035572 gene_name "OLFML3"
1 93885199 93909456 gene_name "GCLM"
1 91680343 91906335 gene_name "TGFBR3"
1 56538452 56538911 gene_name "RPL21P23"
1 100651947 100652267 gene_name "RPL36AP12"
1 93924386 93924716 gene_name "MTND3P21"
1 50174306 50175868 gene_name "ELAVL4-AS1"
1 43389882 43454247 gene_name "SZT2"
1 100627049 100640613 gene_name "LINC01349"
1 113696831 113759489 gene_name "PHTF1"
1 94406395 94406882 gene_name "RPL21P26"
1 101786340 101787219 gene_name "RPSAP19"
1 100393033 100394026 gene_name "BCAS2P2"
1 94529173 94541759 gene_name "F3"
1 116775104 116775623 gene_name "FTH1P22"
1 119047405 119064785 gene_name "WARS2-IT1"
1 62975751 63022504 gene_name "LINC01739"
1 101893105 101894047 gene_name "DNAJA1P5"
1 100719742 100739045 gene_name "VCAM1"
1 91642516 91644082 gene_name "HSP90B3P"
1 119439001 119446086 gene_name "HSD3BP2"
1 96254069 96374125 gene_name "LINC01787"
1 97545701 97546958 gene_name "SEC63P1"
1 99472332 99600995 gene_name "LINC01708"
1 93925406 93926072 gene_name "MTATP6P13"
1 90510910 90533472 gene_name "LINC02787"
1 100538139 100542021 gene_name "GPR88"
1 95234210 95247225 gene_name "RWDD3"
1 117367449 117528872 gene_name "MAN1A2"
1 84811602 84893206 gene_name "LPAR3"
1 116694112 116706603 gene_name "LINC02868"
1 55915603 55944980 gene_name "LINC01753"
1 97095923 97322955 gene_name "DPYD-AS1"
1 112396214 112463456 gene_name "CTTNBP2NL"
1 119084998 119085954 gene_name "RBMX2P3"
1 105587575 105618991 gene_name "LINC01676"
1 117272182 117321336 gene_name "LINC01525"
1 111346600 111353013 gene_name "CIMAP3"
1 95351251 95352676 gene_name "LINC01650"
1 115048011 115089503 gene_name "TSPAN2"
1 119462029 119463021 gene_name "GAPDHP23"
1 98210747 98272658 gene_name "LINC01776"
1 97585862 97586294 gene_name "RPL26P9"
1 99969351 100035634 gene_name "SLC35A3"
1 99850361 99924023 gene_name "AGL"
1 110150494 110202202 gene_name "SLC6A17"
1 117025482 117059490 gene_name "CD101-AS1"
1 119414931 119423035 gene_name "HSD3B2"
1 100586649 100587431 gene_name "RPL7AP17"
1 111353275 111367409 gene_name "CHIAP3"
1 119126539 119127291 gene_name "RPS3AP12"
1 116713833 116714835 gene_name "GAPDHP64"
1 103525691 103555239 gene_name "RNPC3"
1 98661701 98760500 gene_name "SNX7"
1 101639509 101787572 gene_name "LINC01709"
1 100896076 100981757 gene_name "SLC30A7"
1 120150898 120176520 gene_name "SEC22B"
1 116909916 116990353 gene_name "PTGFRN"
1 119467221 119473803 gene_name "HSD3BP1"
1 89995110 90035533 gene_name "ZNF326"
1 117596832 117605770 gene_name "TENT5C-DT"
1 117111060 117122587 gene_name "TRIM45"
1 58056133 58056480 gene_name "RPS26P15"
1 143595216 143635641 gene_name "NBPF17P"
1 105698039 105698218 gene_name "SEPTIN2P1"
1 97796921 97798066 gene_name "DPYD-AS2"
1 90835660 90849472 gene_name "LINC02788"
1 117549415 117549922 gene_name "VPS25P1"
1 119327399 119356182 gene_name "LINC01780"
1 117606048 117628389 gene_name "TENT5C"
1 143461221 143498767 gene_name "KMT2CP3"
1 113576757 113576899 gene_name "MTND5P20"
1 114854863 114995370 gene_name "SYCP1"
1 151197949 151249536 gene_name "PIP5K1A"
1 117863485 117929621 gene_name "GDAP2"
1 116739981 116742609 gene_name "NEFHP1"
1 117640812 117641639 gene_name "VDAC2P3"
1 104153306 104153830 gene_name "FTLP17"
1 111380291 111380571 gene_name "HIGD1AP12"
1 115029826 115034302 gene_name "TSHB"
1 117929720 117966543 gene_name "WDR3"
1 121396754 121463508 gene_name "LINC02798"
1 118614333 118615646 gene_name "PSMC1P12"
1 151156664 151170296 gene_name "SCNM1"
1 117138229 117138609 gene_name "RPS15AP9"
1 100345001 100520277 gene_name "CDC14A"
1 110871188 110899922 gene_name "CD53"
1 121502344 121503891 gene_name "MTIF2P1"
1 121184811 121392874 gene_name "SRGAP2C"
1 117953590 118185228 gene_name "SPAG17"
1 121360156 121398806 gene_name "SRGAP2-AS1"
1 117060326 117107453 gene_name "TTF2"
1 96418594 96418933 gene_name "UBE2WP1"
1 119219314 119220096 gene_name "RPL6P2"
1 110165948 110172489 gene_name "SLC6A17-AS1"
1 113390515 113685923 gene_name "MAGI3"
1 110208834 110209987 gene_name "KCNC4-DT"
1 151070578 151125542 gene_name "GABPB2"
1 157830911 157898256 gene_name "CD5L"
1 95474737 95479356 gene_name "LINC01761"
1 105433994 105434821 gene_name "CDK4P1"
1 109828355 109871436 gene_name "LINC01768"
1 119368946 119370331 gene_name "HAO2-IT1"
1 112363281 112363581 gene_name "TXNP3"
1 157273760 157283968 gene_name "LINC02772"
1 151111912 151112728 gene_name "RPS29P29"
1 151159748 151165948 gene_name "LYSMD1"
1 88829102 88829419 gene_name "ELOCP19"
1 117778087 117778506 gene_name "PNRC2P1"
1 116754430 116769229 gene_name "CD2"
1 143499187 143500512 gene_name "LINC02799"
1 106818224 106865316 gene_name "LINC01661"
1 101270875 101271363 gene_name "PPIAP7"
1 159581620 159582648 gene_name "OR10AE1P"
1 157861197 157861460 gene_name "MRPS21P2"
1 145607988 145670650 gene_name "GPR89A"
1 114837227 114851453 gene_name "NR1H5P"
1 88852633 88891944 gene_name "GTF2B"
1 93926615 93927569 gene_name "MTCO2P21"
1 100941017 100941995 gene_name "HNRNPA1P68"
1 143619994 143620527 gene_name "PFN1P12"
1 109910242 109930992 gene_name "CSF1"
1 106802755 106803427 gene_name "MTATP6P14"
1 143487772 143488353 gene_name "NKAIN1P1"
1 148156139 148186980 gene_name "LINC02805"
1 151156649 151159749 gene_name "TNFAIP8L2"
1 166566178 166580705 gene_name "FMO8P"
1 168542737 168543354 gene_name "RPL7AP19"
1 116532936 116534092 gene_name "NAP1L4P1"
1 165215951 165219104 gene_name "LMX1A-AS1"
1 101323337 101390303 gene_name "LINC01307"
1 167916675 167937072 gene_name "MPC2"
1 95117923 95247225 gene_name "TLCD4-RWDD3"
1 166763334 166792767 gene_name "FMO11P"
1 147258885 147517875 gene_name "LINC00624"
1 169662007 169854080 gene_name "FIRRM"
1 183023420 183145592 gene_name "LAMC1"
1 165631213 165661796 gene_name "MGST3"
1 189775465 189814918 gene_name "LINC01701"
1 153661788 153671028 gene_name "ILF2"
1 169132531 169367948 gene_name "NME7"
1 167630093 167708696 gene_name "RCSD1"
1 187563061 187564131 gene_name "FDPSP1"
1 168225938 168253021 gene_name "SFT2D2"
1 165827614 165911618 gene_name "UCK2"
1 190624890 190801658 gene_name "LINC01720"
1 168540768 168543997 gene_name "XCL2"
1 89820174 89820868 gene_name "LRRC8D-DT"
1 167220876 167427345 gene_name "POU2F1"
1 166796266 166797183 gene_name "CNN2P10"
1 183138402 183141282 gene_name "LAMC1-AS1"
1 106804474 106806032 gene_name "MTCO1P14"
1 118883046 118989556 gene_name "TBX15"
1 160678746 160711831 gene_name "CD48"
1 165400922 165445355 gene_name "RXRG"
1 186311652 186375693 gene_name "TPR"
1 169792529 169794963 gene_name "METTL18"
1 191221159 191228467 gene_name "LINC01680"
1 111290851 111320566 gene_name "CHIA"
1 165497724 165498348 gene_name "PRELID1P7"
1 177928788 178038007 gene_name "CRYZL2P-SEC16B"
1 100872372 100895179 gene_name "EXTL2"
1 200623896 200669907 gene_name "DDX59"
1 184790724 184974508 gene_name "NIBAN1"
1 211829636 211853703 gene_name "LPGAT1-AS1"
1 91534666 91535593 gene_name "WDR82P2"
1 91023919 91024804 gene_name "RPL5P6"
1 159535078 159536007 gene_name "OR10J5"
1 183186238 183245127 gene_name "LAMC2"
1 200669507 200694250 gene_name "DDX59-AS1"
1 116514534 116571039 gene_name "CD58"
1 203903723 203904013 gene_name "HSPE1P6"
1 194188967 194190342 gene_name "EEF1A1P14"
1 167052836 167166479 gene_name "GPA33"
1 168576605 168582069 gene_name "XCL1"
1 160670148 160670979 gene_name "SETP9"
1 191823432 192011260 gene_name "LINC02770"
1 163266576 163355764 gene_name "NUF2"
1 227506182 227508292 gene_name "TUBB8P9"
1 168280877 168314426 gene_name "TBX19"
1 200027614 200177420 gene_name "NR5A2"
1 175904762 175921057 gene_name "LINC02803"
1 169849631 169894267 gene_name "SCYL3"
1 144227029 144250326 gene_name "LINC02802"
1 168449672 168451211 gene_name "QRSL1P1"
1 183248237 183418380 gene_name "NMNAT2"
1 238476542 238486060 gene_name "LINC01139"
1 234391313 234479179 gene_name "TARBP1"
1 203954640 203955780 gene_name "CBX1P3"
1 160796074 160828261 gene_name "LY9"
1 179591613 179691272 gene_name "TDRD5"
1 170211010 170211457 gene_name "ISCUP1"
1 246724409 246768137 gene_name "SCCPDH"
1 191146025 191146961 gene_name "HNRNPA1P46"
1 228687415 228687826 gene_name "FTH1P2"
1 246540561 246566261 gene_name "TFB2M"
1 219173869 219212865 gene_name "LYPLAL1"
1 167721192 167791919 gene_name "MPZL1"
1 211940399 212035557 gene_name "INTS7"
1 175921975 175922145 gene_name "RPS29P5"
1 244454377 244641177 gene_name "CATSPERE"
1 209232196 209233419 gene_name "TFDP1P1"
1 236348257 236502915 gene_name "EDARADD"
1 246755511 246755832 gene_name "RPL35AP6"
1 190097658 190478404 gene_name "BRINP3"
1 209267798 209268223 gene_name "ATP5MC2P1"
1 165201867 165356715 gene_name "LMX1A"
1 167809386 167914215 gene_name "ADCY10"
1 169722640 169764705 gene_name "SELE"
1 217426992 217631090 gene_name "GPATCH2"
1 214281102 214337131 gene_name "SMYD2"
1 169690665 169711702 gene_name "SELL"
1 244598391 244598687 gene_name "CYCSP5"
1 95310928 95318263 gene_name "LINC01760"
1 223538007 223665723 gene_name "CAPN8"
1 228735479 228746664 gene_name "RHOU"
1 209325392 209328535 gene_name "LINC01696"
1 163111121 163321791 gene_name "RGS5"
1 217631324 217871696 gene_name "SPATA17"
1 170662728 170739421 gene_name "PRRX1"
1 185296388 185317273 gene_name "IVNS1ABP"
1 219409039 219459369 gene_name "LYPLAL1-AS1"
1 176857302 177164973 gene_name "ASTN1"
1 166665885 166682196 gene_name "FMO10P"
1 209367662 209380518 gene_name "LINC01698"
1 238491358 238492644 gene_name "KRT18P32"
1 219199914 219200567 gene_name "RIMKLBP2"
1 212035553 212107400 gene_name "DTL"
1 179293714 179358680 gene_name "SOAT1"
1 217781198 217785120 gene_name "SPATA17-AS1"
1 216072465 216086917 gene_name "USH2A-AS2"
1 238777049 238779200 gene_name "MIPEPP2"
1 246566444 246668595 gene_name "CNST"
1 171345105 171345307 gene_name "SRP14P4"
1 235975830 236065109 gene_name "NID1"
1 168578653 168579439 gene_name "RPL7AP21"
1 212051524 212052006 gene_name "RPL21P28"
1 227563543 227677443 gene_name "ZNF678"
1 217850403 217850633 gene_name "UBBP2"
1 197911902 197935478 gene_name "LHX9"
1 93921268 93921667 gene_name "CHCHD2P5"
1 244653103 244709033 gene_name "DESI2"
1 205913048 205943460 gene_name "SLC26A9"
1 170271395 170284277 gene_name "LINC01142"
1 166895711 166975540 gene_name "ILDR2"
1 245154985 245709432 gene_name "KIF26B"
1 198197779 198198186 gene_name "PRR13P1"
1 229022773 229038274 gene_name "LINC02815"
1 199006040 199021037 gene_name "LINC01222"
1 218285293 218337983 gene_name "RRP15"
1 246632251 246632478 gene_name "RPL7AP82"
1 165210627 165213090 gene_name "LMX1A-AS2"
1 199016133 199076735 gene_name "LINC01221"
1 182837185 182839561 gene_name "DHX9-AS1"
1 229042171 229042591 gene_name "ISCA1P2"
1 188905688 189037564 gene_name "LINC01035"
1 217892900 217920804 gene_name "LINC00210"
1 214348700 214552449 gene_name "PTPN14"
1 229087114 229205428 gene_name "LINC02814"
1 211658657 211675630 gene_name "NEK2"
1 197902630 197907367 gene_name "C1orf53"
1 229271062 229305894 gene_name "RAB4A"
1 235109341 235128837 gene_name "TOMM20"
1 166856510 166876264 gene_name "TADA1"
1 218043505 218059140 gene_name "LINC01653"
1 171270954 171271590 gene_name "HMGB1P11"
1 204032447 204041265 gene_name "LINC00303"
1 246775880 246792385 gene_name "LINC01341"
1 248003129 248004068 gene_name "OR2L6P"
1 182839347 182887982 gene_name "DHX9"
1 52056199 52090716 gene_name "BTF3L4"
1 182441577 182442362 gene_name "TEDDM2P"
1 185157080 185291781 gene_name "SWT1"
1 166747379 166748660 gene_name "RPL4P2"
1 175944831 176207286 gene_name "COP1"
1 247974741 247975653 gene_name "OR2L9P"
1 160739057 160754821 gene_name "SLAMF7"
1 192158462 192185815 gene_name "RGS18"
1 231241207 231277973 gene_name "GNPAT"
1 218345336 218444619 gene_name "TGFB2"
1 186375838 186421378 gene_name "ODR4"
1 177700524 177712275 gene_name "LINC01741"
1 196044883 196065235 gene_name "LINC01724"
1 171314183 171342084 gene_name "FMO4"
1 212726153 212791782 gene_name "NSL1"
1 91260766 91404856 gene_name "HFM1"
1 176367699 176368401 gene_name "MORF4L1P7"
1 185435839 185436047 gene_name "MCRIP2P2"
1 230057990 230282122 gene_name "GALNT2"
1 234724042 234736720 gene_name "LINC01132"
1 171248471 171285978 gene_name "FMO1"
1 231337104 231355023 gene_name "SPRTN"
1 231363751 231422287 gene_name "EGLN1"
1 234757619 234760056 gene_name "LINC02961"
1 185226808 185227700 gene_name "RPL5P5"
1 157794403 157820120 gene_name "FCRL1"
1 235547685 235650754 gene_name "GNG4"
1 218442626 218443996 gene_name "TGFB2-OT1"
1 227493029 227495142 gene_name "TUBB8P10"
1 234629311 234634780 gene_name "LINC00184"
1 222261833 222262796 gene_name "QRSL1P2"
1 176463171 176845601 gene_name "PAPPA2"
1 189035961 189036444 gene_name "CLPTM1LP1"
1 204617170 204685738 gene_name "LRRN2"
1 212285410 212361853 gene_name "PPP2R5A"
1 244352635 244389663 gene_name "SPMIP3"
1 182573634 182589256 gene_name "RNASEL"
1 212830141 212847649 gene_name "SPATA45"
1 186828949 186988981 gene_name "PLA2G4A"
1 171339299 171339959 gene_name "TOP1P1"
1 188694320 188695111 gene_name "RPS3AP9"
1 218459265 218525978 gene_name "LINC02869"
1 182899865 182953525 gene_name "SHCBP1L"
1 193756815 193757267 gene_name "RPL23AP22"
1 242365189 242365822 gene_name "RPL10AP5"
1 211743457 211830763 gene_name "LPGAT1"
1 212309051 212309518 gene_name "RPL23AP18"
1 190478551 190480735 gene_name "BRINP3-DT"
1 166868748 166869209 gene_name "DUTP6"
1 207034366 207081024 gene_name "PFKFB2"
1 176616273 176616786 gene_name "PTP4A1P7"
1 212791828 212816830 gene_name "TATDN3"
1 182942115 182942404 gene_name "HMGN1P4"
1 169588849 169630193 gene_name "SELP"
1 187706561 187708898 gene_name "SLC4A1APP2"
1 242772620 242773103 gene_name "RSL24D1P4"
1 210462345 210463012 gene_name "BPNT2P1"
1 209583714 209613939 gene_name "CAMK1G"
1 248838210 248849517 gene_name "ZNF672"
1 208606564 208614295 gene_name "LINC01735"
1 209614870 209652425 gene_name "LAMB3"
1 218912757 218918714 gene_name "LINC01710"
1 17539698 17697874 gene_name "ARHGEF10L"
1 208626741 208628085 gene_name "LINC02769"
1 162069691 162370475 gene_name "NOS1AP"
1 212992182 213015867 gene_name "ANGEL2"
1 182409192 182560599 gene_name "RGSL1"
1 3940486 3955262 gene_name "LINC01346"
1 208697369 208697698 gene_name "RPS26P13"
1 231332753 231337852 gene_name "EXOC8"
1 189132350 189133292 gene_name "GAPDHP75"
1 200213678 200214322 gene_name "CCNQP1"
1 177170958 177282422 gene_name "BRINP2"
1 198156994 198322420 gene_name "NEK7"
1 230314490 230426332 gene_name "PGBD5"
1 163237214 163239197 gene_name "TRNT1P1"
1 246945547 247008093 gene_name "ZNF695"
1 246321663 246322438 gene_name "SMYD3-IT1"
1 199148598 199393307 gene_name "LINC02789"
1 213051233 213274774 gene_name "RPS6KC1"
1 182959074 182960405 gene_name "KRT18P28"
1 244394976 244395660 gene_name "TGIF2P1"
1 199371877 199372297 gene_name "RPL23AP16"
1 246945547 247078811 gene_name "ZNF670-ZNF695"
1 248859164 248864796 gene_name "ZNF692-DT"
1 229440259 229508341 gene_name "NUP133"
1 208728665 208736286 gene_name "LINC01717"
1 246516039 246524287 gene_name "LINC01743"
1 192316992 192367285 gene_name "RGS21"
1 17406760 17407382 gene_name "RCC2-AS1"
1 192575763 192580024 gene_name "RGS1"
